Soil_Moisture,Sunlight_Hours,Soil_pH,Ambient_Temperature,Fertilizer_Level,Plant_Type,Plant_Age,Plant_Height,Pesticide_Level,Air_Quality,Watering_Frequency,Days_Since_Last_Treatment,Plant_Health_Status
60.23827217708956,2.1830613124383413,3.3199389549299365,29.081482664189465,7.581028692737979,5,49,52.473738671697205,6.659909492001327,9.813011340757406,4,21,0
32.622953664430455,2.5140669980322823,7.367086145411482,34.57571332833169,48.75314921597941,9,41,45.90447814126492,18.985685565314803,9.448654985292182,6,21,0
27.735577859291197,9.92478761902051,4.883636753022518,23.423309346280426,24.591342464480814,2,17,133.67776427727716,18.74908440899978,3.2152512167388467,6,27,1
38.92570105545103,5.359488752146204,5.1755874559988975,32.744504214548456,0.164044673760938,3,46,141.3660139480034,0.3025950806342592,7.587012339554067,5,15,0
41.822646256557356,8.46992410822558,4.768715791850503,23.69613465156598,8.524256049732825,4,34,55.600157339829316,2.6794323530761357,4.120362445520781,5,6,1
54.21180622507278,6.328326872794137,5.6224700214802,29.709104187774972,36.163316783480674,8,8,100.36439915272922,7.680772468968774,1.4396632317398073,5,25,0
46.31609080773922,9.462313764836168,7.6832223436589135,32.8769225044949,49.63226583050505,2,47,14.93536317281523,1.5797926525115868,9.563548352539994,2,25,1
79.30243028355358,7.894443364484203,6.533629360242232,12.145353235569916,37.58667150247677,5,4,43.77593276660573,12.992140991280769,8.263488219389334,1,8,0
26.122688644881684,6.639870875339768,5.205411462437058,31.391738588041783,29.32258835295481,9,49,147.97505131013875,16.309343778792606,3.941442211074628,6,6,1
32.53260536569008,5.254556458638314,8.220743247070125,18.461099017746648,3.619640320522005,1,51,61.8809042766428,26.467038438529844,6.244345544676565,3,4,1
29.678571073099775,5.7569974546763385,3.0506959691679194,26.845634645612105,0.25781974165523525,8,16,91.65201240650637,7.4527053145123165,2.6457678362867467,3,27,1
59.18649952792391,2.1853856140944474,5.3977063354569506,15.841137419526223,24.54531369520469,2,20,78.56253605251207,2.855668673395063,8.207612209889131,4,1,0
35.197496152386925,3.6824393345166317,5.617550258957511,27.54529071385673,31.29746331061313,5,33,145.77719164454228,29.502223214811977,3.683337811681577,3,24,0
47.978646371378375,9.70700562481662,7.695813167065377,13.282666654041227,27.63710056226819,5,8,83.96608301490349,16.319761992114337,4.944389180832028,2,23,0
34.665535520096164,5.158152898943831,7.842890983675824,18.137155317648165,3.1847070850600954,8,25,80.64117736435954,12.2976445012614,6.467228746384028,4,22,0
29.53817501873118,2.754974419351279,4.911443538721749,20.675133612536186,22.213687779362225,9,44,40.61195356283437,19.398828385857563,4.666347078770776,4,14,0
26.62250846985831,5.151187911234053,6.790687880076899,16.875773356140577,15.8804937529897,2,43,126.74816781334883,14.291425165898339,3.5241474501734134,4,21,1
59.37977536791641,3.014963470289029,4.105786232827129,25.88045260977843,29.734708513480435,3,5,79.9862883604213,2.1041320218115978,5.797324546756443,3,15,1
28.29097708091683,8.900458502677107,4.19461839888135,32.61423841419062,48.75411228437657,7,9,52.22404820832884,25.99781308083693,9.990476756274251,5,14,0
31.79494170080321,9.058821219920542,4.341829876863189,13.958280809606876,25.999375763570082,1,15,98.6365740019127,12.14804080691584,5.071422448496892,6,5,0
42.12351023965785,9.23148739701681,8.549240240356687,25.120982163081663,39.45416543224178,6,37,96.16598070630207,16.661455533298092,3.5589672871718774,5,6,1
69.2595937908761,2.176071865018682,8.696415465860385,22.704331510882348,8.878477649525413,1,47,23.979102646055157,17.142537497745796,9.462541498011229,3,27,0
25.826076547583675,8.662161128070863,5.0576919208019735,19.426816596041544,8.108743803738994,1,15,50.87607820729763,8.894622004260563,1.5841799177988283,4,23,0
70.27669444992824,5.058921479979685,5.167424217783581,26.294526864590917,6.413733176881786,3,20,144.03232039226677,27.971942965242846,9.987732341741873,2,17,1
25.765904473637782,3.412294537842709,3.6609397347070223,26.663667343203347,12.408597186677978,4,29,22.502505966469478,25.30850078761673,9.968749636304702,5,13,1
78.58756790080375,3.8735299334442983,4.219270695652068,31.542561122297002,22.391612607154148,4,4,116.73492173410253,22.737523055560068,2.127989156104684,1,22,0
48.11907209886209,5.742762361835822,6.168867174304474,17.3600077961568,6.012381193820654,5,44,26.027311519843956,0.6162668657132264,2.9077725000484533,4,2,0
78.60566529142022,4.333259968101759,3.271516140498218,25.402532735433624,35.67316134126552,9,41,12.043545702771357,17.141061962531342,2.632600769188274,4,29,0
56.29073118470276,8.943871449524096,3.12849141188691,33.226241239779455,46.80209305933875,8,16,139.24431093742308,27.146998134377686,1.187425318731466,5,16,1
64.35581476389811,2.9901849764939428,7.815577065685622,24.458109970928234,40.27402925706033,3,24,57.04736529437662,21.129424599042252,1.433505329743215,3,25,0
22.35126753525924,6.593328648973883,6.95151213888553,15.073098114066916,37.78140859187582,4,26,73.5901697040141,11.23508458789416,4.680500991771822,5,18,1
36.96841775458458,4.579853570743095,3.59399369061152,14.849908573207745,32.84764479147068,8,27,119.5539743671513,25.346869653847108,9.363838210827673,6,29,1
27.211793672790137,2.9399320828438915,3.3620723985566556,16.862594230798656,28.731804371830904,8,24,44.66587361262148,15.100653936447841,9.330060567747006,1,22,1
37.76841185132869,3.7743077444728,7.283705058360215,12.39467441339981,39.18220238489659,1,47,65.21378771706907,11.230317863717493,8.548087656831001,3,7,0
27.123663137254646,6.931564591926109,7.358587759289428,23.344477541497263,41.33853625222233,6,30,100.54600899267969,1.0266972770967953,8.18585262371651,6,29,1
39.07899076363856,8.39795122239709,7.123276299970546,14.372238935572135,7.4302525215796,1,51,147.25790359503733,25.096270857364765,7.64970981624995,6,15,0
44.855779670880196,6.858718419927728,4.99775313617386,21.576805056675294,17.101136191917522,9,49,40.216700859320184,0.19869555218983925,5.583650691090865,4,7,0
23.84884978092706,6.612795353120083,7.719615494193313,14.596171274139856,4.918111575232303,2,6,118.82404702201887,26.401985604048352,9.397123238116931,5,23,1
61.54832716220119,5.6413397095470215,6.068253663985204,13.866828480318324,5.032202931778845,1,34,97.41810682639822,27.13660782687577,1.2449126595671303,1,8,0
53.99608725239451,5.892165979707753,8.55380212340574,28.95003508138538,21.211414889043745,6,15,30.52017246018201,5.285219222187814,4.450519248301015,4,1,0
35.92336945636673,4.4993393763163425,3.3264059986029855,17.2941250111907,13.823399069488218,3,30,16.050095746970126,11.222826362604184,7.417673824358019,3,9,1
51.39488320800198,6.394817072256978,5.454509527249236,33.006472087395096,19.493897256544457,8,38,40.69225956817837,2.213736037270262,6.753227572851936,1,1,1
25.6364306455065,7.181278527006136,7.293105396135309,12.354180580205995,19.812550930128047,9,36,124.28883848482278,4.87464749198338,8.943361342784687,2,22,1
54.556789733370756,6.022606362222747,7.793597106305903,15.11786417167798,38.72284458777527,6,7,98.24603136665903,15.25956658019256,1.9809585358044288,1,20,1
75.75777185457284,3.1867383239642884,3.8577770831608316,13.650449257403995,24.458696707172443,8,37,89.54159058597989,8.976569533293397,7.26165183937189,1,11,1
39.11413714707942,8.332998243998192,4.726790784890235,15.905259942573224,14.192365064815688,9,13,54.36113715046532,13.885488277517036,1.4554628943527337,1,8,1
60.0446227978209,8.589572809743393,5.128447878723562,13.21974945960952,7.48514789208885,8,43,106.71697347677821,19.113670441680988,4.961790095246535,1,28,1
27.90787174426353,8.712121761081988,6.624607625900578,30.299035126170832,36.92510778857383,4,33,16.88283164254128,1.909385473597398,1.208390513703422,2,9,0
62.97963224711393,4.216253072594727,3.84077306687026,30.633179230230038,23.65081250683872,6,13,113.08881326072981,6.65205580130924,9.082091807261412,6,7,0
37.364365576832064,8.169677041101377,5.936416535713424,13.879076200599524,28.4744941255342,4,8,125.97208074487024,15.668697661061934,7.822163013855812,5,15,0
30.99148172042701,7.644356970379274,3.479777682224181,23.368023874627276,36.14784338795541,8,41,32.78990052763393,12.674505849023312,8.526375038963955,4,8,0
55.19077608860499,4.744787396122846,6.124128800016531,17.77951722585963,27.38325169193342,2,45,82.61414196992493,18.32101095618143,2.9330298043075924,4,22,1
21.206452771249612,8.538779676624932,7.669235454116178,27.56106414480698,1.9446135471468173,1,41,107.36649866477785,25.42651706429573,4.990056761167038,2,21,1
69.73640175304178,6.890581997045655,8.616029770777622,23.869143999585468,38.544066721655824,3,45,30.135902043789393,23.45684284933086,5.369996807039888,2,4,0
20.281728571552826,7.187616201764384,8.445051774053141,28.942212051855723,27.0156919574857,7,22,51.46652804952437,1.2275362062712791,3.075589087305427,2,22,1
60.668992207773805,4.752273984013165,3.555385461863925,20.152005277802036,29.194567233535423,5,44,138.4748593624113,22.20109985706367,8.318195313204157,1,3,0
36.20047839152989,3.853515244543055,3.2885711426156075,34.19593974186833,49.306457139836866,9,16,93.10923144823867,21.445825257782598,8.510352783440162,4,16,0
64.1116413273557,8.96867939663085,6.466364978304492,31.657522936787277,37.00423094702733,1,37,55.541218119696495,24.846743216182492,8.093807142910583,4,7,1
77.7313127070463,3.608873703672616,3.8939260001849405,14.511965534023641,12.085079113091874,7,20,19.74527584772906,2.8877760579307865,7.544320907286019,3,8,0
34.925188611197484,6.138874280415519,6.73660777176196,21.48971738577202,31.276484013389943,1,13,107.2238693370667,26.271155171377387,5.486649570686255,2,28,0
54.56944006507021,2.1589888993794872,8.611260757801487,10.42415278270421,39.005331097844135,3,30,136.10108829629786,20.63294020384759,4.986108023359524,5,4,1
55.522515876310344,4.216825677531986,5.072566301041176,23.648505785732453,49.4810166231021,4,51,147.4095664927844,5.233729407577834,2.284560002028136,2,17,0
54.335114347452404,2.0940085780529643,5.180169646979094,16.686804751820997,5.369342842532355,6,3,17.4342345139815,11.984234313931363,9.125233053686824,3,15,1
33.3848979584371,2.4381431030358316,8.673645176266911,18.800401712282472,45.9412625574444,2,48,102.71255136242397,26.87034430732982,6.053960270639252,3,20,0
77.1649406910191,4.755583906176123,5.972866042009814,17.695568974053636,20.64580621239341,1,20,66.69657227659008,15.789625992684535,7.679992707319218,4,13,0
46.82752271705764,6.40836708885651,6.062582601412937,11.372123352231327,22.33191502192752,4,17,41.16181582200302,12.653783623463633,9.110795336533927,2,3,1
70.78452034826768,8.375571796087446,8.223647004044297,21.234831743117752,30.81117532745294,6,40,120.22357499254058,1.9422154719258844,9.037357050317313,6,4,0
61.96875651905026,8.431018083508146,6.2563756487565705,23.22997177526529,13.368380875302217,9,16,26.532138032159448,14.599288335039098,3.023451363464499,3,0,0
37.84621705130802,2.4752541548390132,3.4954833347988066,16.7506196011055,41.02598547012054,5,9,72.33678390473506,10.076862127018755,4.396021773694689,2,18,0
68.82786918214863,9.77128654839812,6.077712699388032,30.72241068413109,41.818589844811235,2,20,88.82189263208295,10.624963739046926,2.911143424714662,4,15,1
43.79034445081908,8.04732649321451,4.494378010208197,34.20534912865418,33.31175280738828,6,33,119.3297759136435,0.6685214737292944,9.603748432184117,2,3,0
72.86619182666969,9.89309838402366,8.969049224748247,31.33209717666557,4.525773188755533,1,45,78.84195500768212,6.353306555187768,3.988494164234452,1,4,1
54.87637235815152,2.6562867315129415,5.115934882179669,29.971863676762496,44.798478905363595,9,1,21.912570097995157,13.323852636884139,9.227367918164564,2,22,0
72.90412171129117,2.6991882114981554,8.762357113225171,19.151049395828814,34.706737127645646,9,48,146.0752793317133,13.693632446663731,4.309011181860162,1,7,1
61.551895404665956,6.027292592056628,4.078090924607378,20.527265483031563,16.811792318373804,6,27,141.19015724368444,27.612876090060226,3.166383077365696,6,12,1
63.51525678917843,5.204109393481344,6.660454022829967,29.327902979386163,15.957658431207522,5,28,68.41453683271237,9.800989812085078,8.709502517812979,5,2,0
50.079462915602136,9.70359005045229,3.8936581597682216,10.237001476391976,21.109334823696894,8,2,25.187015146105878,14.6227066578307,1.4038107565307076,3,4,1
77.36501808339344,4.426610049872121,4.471488337077363,27.80246085017927,2.782206896323003,8,13,56.28537858346262,4.654889548059167,9.05424209679191,5,4,1
58.63941195377824,4.827403097386229,5.153499487949968,14.166969713617984,26.16142455343572,1,48,129.4182762237147,28.847590603981867,8.243065891505157,3,22,1
45.43130291349078,2.1219422545534226,4.797698307928435,11.634232231462802,21.87503681606737,5,7,124.43512447823149,7.019456763959751,9.015168485120766,4,1,0
56.38359284767546,9.30761887185572,8.87143695996579,24.17353165439107,3.3900190596543087,8,33,61.179707056650734,24.222223574880875,8.837522025278375,2,26,0
21.15159189856001,7.936660318660039,4.291989266731061,18.084205773125294,33.005495770663785,7,20,122.2297726576333,29.030102893951202,1.0978732592988334,6,2,1
38.09448900047296,3.938623505121112,3.5445260550453392,17.35373666233509,8.208749912009027,6,28,122.68896783452698,3.7307416107403,7.580201584347566,1,23,0
59.6104122495611,5.702531018535901,6.563598590225599,13.19218090451884,36.40524754215318,5,8,28.57756359243933,7.987565699126035,5.392311979201245,1,8,0
37.404656432626645,3.009090704742329,8.75668350315772,22.40996905508529,25.71190345764926,5,48,70.43968499019479,20.34907447417169,9.822141341792042,5,21,1
57.08092573993049,3.1377585420601966,6.828376866240475,20.515577298972193,15.364016013181958,5,11,19.58211733541653,22.361759511942026,8.283557699768565,2,24,1
45.726122056745965,7.485438898450668,5.160890362513513,31.84949166117807,40.1747977891644,7,48,126.01032589201559,8.89926069369129,3.3796901081071256,2,19,0
28.128443853347015,5.377905250180144,8.965205209845562,28.779419066686952,29.538175792138848,4,12,48.74954230853929,22.45556933162445,1.957640929439655,2,1,1
37.89693955736185,6.712314574559368,4.56613003849318,27.08879963195532,49.539085142399294,5,44,56.82354100360346,9.343182033129677,3.1431381994383725,2,8,0
54.197894642075894,2.1189490438626652,4.93080703437791,12.214282796682149,26.997556620105318,6,27,141.50261974605482,2.6724893048711964,9.454778222039204,5,11,1
55.452365674890395,5.632774130769369,5.96284967873375,19.113463095722445,39.82951732934581,9,20,65.18343500341973,12.075369692531794,6.819615256270333,5,18,0
54.45951493097473,3.9486194155223595,6.908009633204316,20.058232444064444,13.38817405361447,4,32,99.70650653026621,4.707661485405145,8.13844679057653,6,7,0
59.19204919142802,6.7386227137458965,4.097294138606538,24.128199144074067,38.54060906244435,8,20,33.37209609736745,11.363207962774489,2.464015283575394,1,18,0
59.12619620010133,4.031454924304545,4.794748167481375,23.99948459687524,48.80603966393813,3,24,111.69835529713183,28.50728877266026,5.090429834139859,1,0,0
45.88510612603844,2.4622937550205544,7.202000330205049,17.491351740437263,15.471505481421243,2,15,121.66483857159253,29.607535550208464,8.3701954505943,6,18,1
73.79279575106378,3.916863395074797,8.978622563243409,20.696511987708952,27.80392562301575,2,13,88.17675909050065,5.829472374083876,5.482039368156858,6,0,1
42.0537122028738,2.14021419476183,6.800650581229317,19.24767558055523,23.998472993100417,3,9,103.57063059858399,21.475815170776592,2.1617626390324287,1,17,0
46.15189551593761,3.4966591191885925,5.660458811456717,31.195213318283145,7.6870814992288095,2,10,77.46240894465225,1.9213550550162795,9.234491700129272,3,5,0
73.51540130094033,7.709693934298359,4.301341348247405,28.46690351678655,11.088498095697258,1,25,71.84852780568067,24.57456391977547,8.903128883915622,3,4,0
68.37163934276515,8.846292949645523,8.330611168601806,14.700918231331809,0.11348632993417596,6,32,27.19763150971772,11.00179648774507,1.9474659640708682,4,6,1
62.23331501242198,8.324455775655252,3.924863201799228,10.011630854342142,1.1881303757381945,5,28,132.06345250120083,11.956063386828381,2.964290933433862,1,28,1
26.013613238738067,3.662602249970341,7.186910249066981,23.205371065515422,48.13142849505201,9,42,92.14297932014713,12.78662094758386,3.820920452758122,3,7,1
75.16895682468041,7.217721548736876,6.1740401562997915,11.125229879075437,19.590115592727532,8,39,46.01394760013713,3.318455593776013,6.284841199194552,2,7,0
62.85447797294668,2.989422734679308,7.541614212744831,20.40912188565439,10.478063379988495,8,27,132.86421837989622,20.710043475063795,9.976213026533271,6,13,0
79.93082039407199,3.3803268385452467,7.934915497880125,12.57922261825998,49.78008079014896,1,37,41.10539024087856,4.180865573218799,4.313478916271216,2,24,1
28.966898279479626,7.329587471011847,3.1653229009320545,30.249961399211685,36.323595150042166,4,28,123.40137690815641,21.157549786518164,7.276462927560646,6,19,0
72.08756344209286,5.553184653278563,3.019867470935,11.063399850736612,2.0511031288415915,1,31,27.935096875325016,2.0035950688604496,5.782284306209409,2,12,0
29.74957608058249,5.679415888509599,5.767205172588303,34.3463767769253,35.482309777691086,9,20,44.930758925941284,15.332157769119126,1.5269985527848364,1,28,0
56.93357385703065,4.645648770995231,4.886802777038032,25.854494633698685,12.86869418506275,8,2,99.9775465378037,26.775441362411204,6.7625471144444695,1,11,0
27.42919897096649,4.7682157778256995,5.11699313811538,33.0755601019692,39.82865103137112,4,32,42.27145709545327,26.99812317006118,8.628605407257584,5,23,1
70.88049375933406,5.581261260439259,3.433979990268541,30.306505188311537,19.64829844538703,1,41,58.85867265236682,13.187024133430258,1.8052964616680733,1,24,0
68.43913752350065,8.946714471956845,7.5237074116897045,25.365927452788526,42.43694981924557,3,19,72.75604754970445,23.495618606629552,2.883935176910615,2,29,0
54.146044316875596,3.210719717210204,7.323514837123132,12.036869133325993,19.411348492471987,1,48,13.640362497651795,6.378735231927161,5.119519258438482,5,21,1
44.43099783355998,6.23658136623885,6.821119878343743,24.5028476000192,10.620713952623738,4,28,77.5680716368364,13.916909790145645,3.7885574101610167,3,11,0
24.150019727308283,2.0457943618044583,4.125675192210096,31.164539737534458,24.828671704902415,1,1,59.67936549376426,2.913473524634842,8.229567634277402,5,0,1
61.84572638867382,7.652131026470971,7.691775853516388,31.842300632135228,15.789799355201778,6,47,25.398946208571193,10.521568489529802,2.3909426841833934,2,6,0
47.21256096068413,8.598071586611276,6.714549794236037,20.931034195370312,2.50881148410525,7,30,145.67457045954347,11.0427070078816,8.087642336314067,6,12,0
63.323335968220874,8.685817745163735,5.329855447216526,14.691076848639256,37.082714759144935,1,15,143.81535777992352,10.616800328415946,1.5081484915879653,2,8,0
71.98293955571775,7.541093365403113,4.757376176447132,11.859906349289233,6.2149058028936,7,12,144.90319908333205,16.94188431491589,7.950842220276862,2,17,0
78.53129030017314,4.360432528344727,8.68654957042538,21.122910428045095,18.035033894937293,1,46,117.37031431100316,20.994019095732202,9.306732510308988,3,10,1
71.34820054355666,2.6836158556575214,4.667285279532639,26.756032989633802,39.86550184181255,9,49,49.67172085037224,21.72018369264514,6.522089842233243,1,24,0
20.70284505110012,4.370450475329517,6.1670510714824,27.255500721452353,41.46762235508356,6,22,127.11843223939968,7.787975529027234,8.532895330876883,4,29,1
41.59868386870183,8.855508575896287,6.790873532376671,16.009707965874018,1.6929455947260308,9,4,109.09692510932707,19.43515770455445,5.757148837164803,1,11,0
63.79943374544348,3.8566584982272554,4.40237648143316,30.778583874858978,28.355162735022272,4,41,93.82170051730506,24.052122683908554,2.838022110139581,5,19,1
30.29778063568643,7.643261005212233,4.524847414609389,23.97852532573932,14.169103980942976,7,13,83.55602226873822,3.1345177456602222,3.598814849015525,3,9,1
51.26219637224776,5.183691917987126,6.75920360925075,10.550087563023109,10.9670721065446,2,4,93.1765524297897,14.808804748604537,3.2611164691889956,2,4,0
23.26027930035522,2.8838208359018846,4.815360209479371,31.67973949329109,18.697295650746433,3,29,83.34963265096899,17.30139042007254,3.5844643220141164,2,27,1
31.999791493784002,3.5378746810917985,6.013548189717807,20.62414455696251,3.1614126268479037,2,12,142.71081214641285,17.016942503054064,3.307701336244777,2,23,1
21.111307667636837,8.34540585854415,7.251075087080277,17.09210955280345,44.718730409955214,2,7,90.7546443164742,29.92984578052162,8.426427579574382,1,14,0
67.62186220144524,9.698238641939941,7.46382325699534,24.875881388645844,13.825909915822333,1,37,94.76532711095902,2.6852351158703502,7.138664165012532,5,5,0
33.435481283622806,6.286874947664085,3.6254136988279604,12.022687887873634,39.48091713160908,1,38,111.8240021310489,19.177662373082384,5.835118547616033,2,23,1
40.72110084181416,7.356599615970781,3.1857287080679466,26.87844649152929,28.26002043349049,7,37,136.6510195769995,5.902034948767556,4.586528373696501,4,27,1
75.68487760793545,6.304149690764391,4.309835677569836,32.472750803622674,17.128857510145362,7,5,17.07622147341896,0.8471902042568313,4.051469303724607,2,18,0
62.26486411541197,3.85789095188888,5.721006688280437,33.378658822207655,43.506432498980196,3,22,105.70250628636654,16.558864922716946,3.8993784657313695,5,8,0
21.910335771878472,8.803379508181433,6.444810776662358,32.41265388458332,3.1816648315340093,2,7,137.4637411926593,17.294079221918484,1.518391748843285,5,0,0
29.881649389874767,8.949914004420133,8.443624745834562,22.927564755287975,9.174215395687945,9,49,148.18446642645756,12.636553860468279,8.363315166108805,5,13,0
57.28870408998581,4.109288719052444,4.360148329522114,20.07909783305306,34.276324554333726,9,8,19.231571539733856,11.302544735566663,6.006059822660247,5,7,1
54.633715316250054,5.4958210828153256,3.5416161166134468,25.03111431385643,18.460368634391887,5,5,117.13378073925135,16.335777132851064,8.782473815975287,1,27,1
34.27356928247052,2.1590724862894586,5.445468438872001,13.823201869809065,24.332688097874478,4,32,74.99263562239852,6.147903302761689,3.6642245437890697,1,13,1
